"Trial","Variable","type","Mean","Sd","Error","p"
2,"diff_acf_Stimulus","glaze_no_osc",-0.00285903508756573,0.0411453019321321,0.00122737513357601,"< 0.05"
3,"diff_acf_Stimulus","glaze_no_osc",-5.48706596205e-04,0.0417530999470478,0.00124550590755781,"> 0.05"
4,"diff_acf_Stimulus","glaze_no_osc",-8.45080457286821e-04,0.0416016607230157,0.00124098843583937,"> 0.05"
5,"diff_acf_Stimulus","glaze_no_osc",-0.00124814412398404,0.0417398756434317,0.00124511142311718,"> 0.05"
6,"diff_acf_Stimulus","glaze_no_osc",-7.40525441023341e-04,0.0408446217758796,0.00121840576575966,"> 0.05"
7,"diff_acf_Stimulus","glaze_no_osc",4.57461622837232e-04,0.0414188934359992,0.00123553643979654,"> 0.05"
8,"diff_acf_Stimulus","glaze_no_osc",3.42010537259726e-04,0.0414715051923907,0.00123710586226998,"> 0.05"
9,"diff_acf_Stimulus","glaze_no_osc",-2.98501688432984e-04,0.0415158279263137,0.00123842802103208,"> 0.05"
10,"diff_acf_Stimulus","glaze_no_osc",6.60671896469193e-04,0.0418844867181202,0.00124942520935225,"> 0.05"
11,"diff_acf_Stimulus","glaze_no_osc",-2.951470747871e-04,0.0411012544890707,0.00122606118681241,"> 0.05"
12,"diff_acf_Stimulus","glaze_no_osc",-3.48122877685728e-04,0.0417356012329881,0.00124498391633408,"> 0.05"
13,"diff_acf_Stimulus","glaze_no_osc",-6.92936879462914e-05,0.0419916785129176,0.00125262276866715,"> 0.05"
14,"diff_acf_Stimulus","glaze_no_osc",-7.2292063792038e-05,0.0410721315896995,0.00122519244309618,"> 0.05"
15,"diff_acf_Stimulus","glaze_no_osc",-3.81536232478543e-05,0.0422424415323349,0.00126010309521721,"> 0.05"
16,"diff_acf_Stimulus","glaze_no_osc",-2.53225591017499e-04,0.0422479469806627,0.00126026732418284,"> 0.05"
17,"diff_acf_Stimulus","glaze_no_osc",-7.85809745810836e-04,0.0411350672492467,0.00122706983030483,"> 0.05"
18,"diff_acf_Stimulus","glaze_no_osc",-9.68932477167985e-04,0.0411722995544333,0.00122818047972058,"> 0.05"
19,"diff_acf_Stimulus","glaze_no_osc",-9.97283965006206e-04,0.0412450632969086,0.00123035104121719,"> 0.05"
20,"diff_acf_Stimulus","glaze_no_osc",-3.78644271289808e-04,0.0408724983511088,0.00121923733130029,"> 0.05"
21,"diff_acf_Stimulus","glaze_no_osc",-0.00104480744605316,0.0414869697755107,0.00123756717483499,"> 0.05"
22,"diff_acf_Stimulus","glaze_no_osc",-0.00133966345264676,0.04134989014372,0.00123347805351423,"< 0.05"
23,"diff_acf_Stimulus","glaze_no_osc",-0.00112072055009579,0.0409699358622622,0.00122214391777922,"> 0.05"
24,"diff_acf_Stimulus","glaze_no_osc",-4.40492391431358e-04,0.0412376111587436,0.00123012874198383,"> 0.05"
25,"diff_acf_Stimulus","glaze_no_osc",-8.84087187786879e-04,0.0412138291285438,0.00122941931779389,"> 0.05"
26,"diff_acf_Stimulus","glaze_no_osc",4.80402034027259e-04,0.0408836520993536,0.00121957005053187,"> 0.05"
27,"diff_acf_Stimulus","glaze_no_osc",1.83561153244754e-04,0.0414838285796426,0.00123747347213949,"> 0.05"
28,"diff_acf_Stimulus","glaze_no_osc",-0.00186371807657714,0.0404535001466098,0.00120673850511442,"< 0.05"
29,"diff_acf_Stimulus","glaze_no_osc",-8.98024026796707e-04,0.0407864496833949,0.00121667047700418,"> 0.05"
30,"diff_acf_Stimulus","glaze_no_osc",-8.05134809743772e-04,0.0403927938390293,0.00120492762005885,"> 0.05"
31,"diff_acf_Stimulus","glaze_no_osc",4.25105478382988e-04,0.0404358583892483,0.00120621224687152,"> 0.05"
32,"diff_acf_Stimulus","glaze_no_osc",-2.95383586858264e-04,0.0413131999831612,0.00123238357641473,"> 0.05"
33,"diff_acf_Stimulus","glaze_no_osc",1.85970815798466e-04,0.0407718193897688,0.00121623405151329,"> 0.05"
34,"diff_acf_Stimulus","glaze_no_osc",-6.77101795489528e-04,0.040718349199794,0.00121463902174122,"> 0.05"
35,"diff_acf_Stimulus","glaze_no_osc",-6.73054834900464e-04,0.0401405869212865,0.00119740422164355,"> 0.05"
36,"diff_acf_Stimulus","glaze_no_osc",-7.10107450397467e-04,0.0406981593412312,0.00121403675297208,"> 0.05"
37,"diff_acf_Stimulus","glaze_no_osc",-0.00103056193833728,0.0402275994392699,0.00119999982784566,"> 0.05"
38,"diff_acf_Stimulus","glaze_no_osc",-0.00126992762442058,0.0405296465625941,0.0012090099726478,"< 0.05"
39,"diff_acf_Stimulus","glaze_no_osc",-0.00125012147862285,0.0404958564375466,0.00120800200436719,"< 0.05"
40,"diff_acf_Stimulus","glaze_no_osc",-3.6374391018043e-04,0.0403536115289674,0.00120375880148692,"> 0.05"
41,"diff_acf_Stimulus","glaze_no_osc",-4.50179020561691e-04,0.0407237788781144,0.00121480099046767,"> 0.05"
42,"diff_acf_Stimulus","glaze_no_osc",-6.79744533795031e-04,0.0407199089368026,0.00121468554910471,"> 0.05"
43,"diff_acf_Stimulus","glaze_no_osc",-2.1303541764481e-04,0.0401930585388668,0.00119896946373955,"> 0.05"
44,"diff_acf_Stimulus","glaze_no_osc",-5.71975974039858e-04,0.0402193934288289,0.00119975504040485,"> 0.05"
45,"diff_acf_Stimulus","glaze_no_osc",-0.00141963836368844,0.0400986779628084,0.00119615406643519,"< 0.05"
46,"diff_acf_Stimulus","glaze_no_osc",-8.8479592556421e-04,0.0404314345444734,0.00120608028242318,"> 0.05"
47,"diff_acf_Stimulus","glaze_no_osc",-9.15952978167554e-05,0.0401217966315901,0.00119684370238028,"> 0.05"
48,"diff_acf_Stimulus","glaze_no_osc",-2.33572941681544e-05,0.0397093652395506,0.00118454076593008,"> 0.05"
49,"diff_acf_Stimulus","glaze_no_osc",-9.07719169217767e-04,0.0396790782155544,0.00118363729607138,"> 0.05"
50,"diff_acf_Stimulus","glaze_no_osc",-7.62784399917406e-04,0.0396778484002158,0.00118360061035771,"> 0.05"
51,"diff_acf_Stimulus","glaze_no_osc",-4.78931856546387e-04,0.0399854880721866,0.0011927775823508,"> 0.05"
52,"diff_acf_Stimulus","glaze_no_osc",-0.00147351118003104,0.0401605761073736,0.00119800050430018,"< 0.05"
53,"diff_acf_Stimulus","glaze_no_osc",-1.23460502060657e-04,0.038899080499453,0.00116036975989998,"> 0.05"
54,"diff_acf_Stimulus","glaze_no_osc",-8.72455266057164e-04,0.0399435694257451,0.00119152713814795,"> 0.05"
55,"diff_acf_Stimulus","glaze_no_osc",-0.00106567764920506,0.0400307470210502,0.0011941276686498,"> 0.05"
56,"diff_acf_Stimulus","glaze_no_osc",-6.92132250971709e-04,0.0395484812532449,0.00117974155447921,"> 0.05"
57,"diff_acf_Stimulus","glaze_no_osc",-6.16284019809836e-04,0.0398715555497191,0.00118937894536393,"> 0.05"
58,"diff_acf_Stimulus","glaze_no_osc",-0.00138219373655183,0.0396059207954188,0.00118145499106705,"< 0.05"
59,"diff_acf_Stimulus","glaze_no_osc",-0.00103371372051632,0.0398139743886492,0.00118766128424733,"> 0.05"
60,"diff_acf_Stimulus","glaze_no_osc",-6.57394839892418e-04,0.0387349406435252,0.00115547342500549,"> 0.05"
61,"diff_acf_Stimulus","glaze_no_osc",-1.29943213949091e-04,0.0404377800399988,0.00120626957021674,"> 0.05"
62,"diff_acf_Stimulus","glaze_no_osc",-5.86495586336801e-04,0.0397487310253062,0.00118571505763001,"> 0.05"
63,"diff_acf_Stimulus","glaze_no_osc",-1.38185668221328e-04,0.0395984464484627,0.00118123202933964,"> 0.05"
64,"diff_acf_Stimulus","glaze_no_osc",-4.41127530806824e-04,0.0394060906159867,0.00117549400447428,"> 0.05"
65,"diff_acf_Stimulus","glaze_no_osc",-8.37157326902129e-04,0.0397509643618876,0.0011857816786452,"> 0.05"
66,"diff_acf_Stimulus","glaze_no_osc",-5.31201129122724e-04,0.0392798026173947,0.00117172680039842,"> 0.05"
67,"diff_acf_Stimulus","glaze_no_osc",-0.0010488488467168,0.0393179145590705,0.00117286368960104,"> 0.05"
68,"diff_acf_Stimulus","glaze_no_osc",-0.00208770956551474,0.0392656977566696,0.00117130604870859,"< 0.05"
69,"diff_acf_Stimulus","glaze_no_osc",-3.99764039268295e-04,0.039477988947653,0.00117763875053978,"> 0.05"
70,"diff_acf_Stimulus","glaze_no_osc",3.63041057561354e-05,0.038936709817785,0.00116149225232184,"> 0.05"
71,"diff_acf_Stimulus","glaze_no_osc",-9.14862584713442e-04,0.0391651076500467,0.00116830541948107,"> 0.05"
72,"diff_acf_Stimulus","glaze_no_osc",-6.15486353843275e-04,0.0396374418222317,0.00118239527155299,"> 0.05"
73,"diff_acf_Stimulus","glaze_no_osc",-6.4530971013749e-04,0.0401788728436472,0.00119854630073557,"> 0.05"
74,"diff_acf_Stimulus","glaze_no_osc",-0.00102105293189522,0.0394873149484896,0.00117791694758744,"> 0.05"
75,"diff_acf_Stimulus","glaze_no_osc",2.71694074343955e-04,0.0396207561060977,0.00118189753227032,"> 0.05"
76,"diff_acf_Stimulus","glaze_no_osc",-2.82326884195786e-04,0.0387717578818558,0.00115657169286821,"> 0.05"
77,"diff_acf_Stimulus","glaze_no_osc",-4.61545240089854e-04,0.0394587622715195,0.00117706521375479,"> 0.05"
78,"diff_acf_Stimulus","glaze_no_osc",-5.99983984095426e-05,0.0393108011571818,0.00117265149495953,"> 0.05"
79,"diff_acf_Stimulus","glaze_no_osc",-2.47803129180989e-04,0.0390522180708357,0.00116493789376472,"> 0.05"
80,"diff_acf_Stimulus","glaze_no_osc",-0.00165415629210394,0.0396525533758262,0.00118284605315479,"< 0.05"
81,"diff_acf_Stimulus","glaze_no_osc",-0.00165765043090676,0.0382929450855658,0.00114228858174233,"< 0.05"
82,"diff_acf_Stimulus","glaze_no_osc",8.52507249714918e-04,0.0394568672162421,0.0011770086837595,"> 0.05"
83,"diff_acf_Stimulus","glaze_no_osc",-9.7539142467895e-04,0.0394301492214847,0.00117621167897781,"> 0.05"
84,"diff_acf_Stimulus","glaze_no_osc",8.91652142344084e-04,0.0391042334039659,0.00116648952477606,"> 0.05"
85,"diff_acf_Stimulus","glaze_no_osc",-0.00121009278317149,0.0391121757554875,0.00116672644720224,"< 0.05"
86,"diff_acf_Stimulus","glaze_no_osc",-3.46361820940133e-04,0.0395166749617995,0.00117879276447456,"> 0.05"
87,"diff_acf_Stimulus","glaze_no_osc",-2.74946425084231e-04,0.0390741006760222,0.00116559065760901,"> 0.05"
88,"diff_acf_Stimulus","glaze_no_osc",-0.00138462462028989,0.039096281974228,0.00116625233154431,"< 0.05"
89,"diff_acf_Stimulus","glaze_no_osc",-0.00156629679289073,0.0390000114949923,0.00116338055793316,"< 0.05"
90,"diff_acf_Stimulus","glaze_no_osc",5.84861484358019e-04,0.0386416875363305,0.00115269166039265,"> 0.05"
91,"diff_acf_Stimulus","glaze_no_osc",-5.77588899341244e-04,0.0385985370884807,0.00115140447123115,"> 0.05"
92,"diff_acf_Stimulus","glaze_no_osc",-1.3179832149629e-04,0.0380149832231757,0.00113399690658236,"> 0.05"
93,"diff_acf_Stimulus","glaze_no_osc",2.98667488390354e-04,0.0386195299349463,0.00115203069333975,"> 0.05"
94,"diff_acf_Stimulus","glaze_no_osc",-8.83699717189269e-04,0.0385573362678505,0.00115017543996027,"> 0.05"
95,"diff_acf_Stimulus","glaze_no_osc",-6.31999314058183e-04,0.0384953647511888,0.00114832681338643,"> 0.05"
96,"diff_acf_Stimulus","glaze_no_osc",-8.61844004181493e-04,0.0379389236490935,0.00113172802956567,"> 0.05"
97,"diff_acf_Stimulus","glaze_no_osc",-1.05430723914639e-04,0.03839516121584,0.00114533771568127,"> 0.05"
98,"diff_acf_Stimulus","glaze_no_osc",-0.00119471821494618,0.0388829562809989,0.00115988877024017,"< 0.05"
99,"diff_acf_Stimulus","glaze_no_osc",-1.34237952875218e-04,0.0386421793559182,0.00115270633149977,"> 0.05"
2,"diff_acf_History","glaze_no_osc",0.00796648973544984,0.0422285815542593,0.00125968964844096,"< 0.05"
3,"diff_acf_History","glaze_no_osc",0.00219725856713013,0.0419527880342121,0.00125146265550102,"< 0.05"
4,"diff_acf_History","glaze_no_osc",0.00169231952140115,0.042452217609662,0.00126636077054926,"< 0.05"
5,"diff_acf_History","glaze_no_osc",0.00105450162768753,0.0427655729203712,0.00127570824154298,"> 0.05"
6,"diff_acf_History","glaze_no_osc",2.17131107468794e-04,0.0422226918388935,0.00125951395668894,"> 0.05"
7,"diff_acf_History","glaze_no_osc",3.73604644154829e-04,0.0422506954959219,0.00126034931311292,"> 0.05"
8,"diff_acf_History","glaze_no_osc",0.00114758562749763,0.042005386694067,0.00125303168730134,"> 0.05"
9,"diff_acf_History","glaze_no_osc",8.18792771961829e-04,0.041909875896705,0.00125018257519946,"> 0.05"
10,"diff_acf_History","glaze_no_osc",0.0020444448151494,0.0429311487426744,0.00128064741169056,"< 0.05"
11,"diff_acf_History","glaze_no_osc",0.00130265662016786,0.042842200487041,0.00127799406192734,"< 0.05"
12,"diff_acf_History","glaze_no_osc",8.39623356462098e-04,0.0424568067256068,0.00126649766507989,"> 0.05"
13,"diff_acf_History","glaze_no_osc",5.49266408873467e-04,0.041939977533196,0.00125108051490033,"> 0.05"
14,"diff_acf_History","glaze_no_osc",0.00186467291974187,0.0424599620783683,0.00126659179007923,"< 0.05"
15,"diff_acf_History","glaze_no_osc",0.00106405802511617,0.0428808401335425,0.00127914669270313,"> 0.05"
16,"diff_acf_History","glaze_no_osc",0.00151772602940389,0.0420019871200705,0.00125293027711859,"< 0.05"
17,"diff_acf_History","glaze_no_osc",2.85919584338846e-04,0.0418745684222206,0.00124912934398772,"> 0.05"
18,"diff_acf_History","glaze_no_osc",-0.00112145589692513,0.0413432869224953,0.00123328107769556,"> 0.05"
19,"diff_acf_History","glaze_no_osc",0.00108482245444565,0.0424068847632508,0.00126500847986706,"> 0.05"
20,"diff_acf_History","glaze_no_osc",9.05085527656842e-04,0.0412812055110972,0.00123142917293294,"> 0.05"
21,"diff_acf_History","glaze_no_osc",0.00121022907192196,0.0414098044230707,0.00123526531216025,"> 0.05"
22,"diff_acf_History","glaze_no_osc",0.00167204266727658,0.0416172265154172,0.00124145276750376,"< 0.05"
23,"diff_acf_History","glaze_no_osc",2.86934155947671e-04,0.0416669775946837,0.00124293685522928,"> 0.05"
24,"diff_acf_History","glaze_no_osc",6.60212747719471e-05,0.0419693681092076,0.00125195724348085,"> 0.05"
25,"diff_acf_History","glaze_no_osc",9.30786002804622e-04,0.0422050782410087,0.00125898853845061,"> 0.05"
26,"diff_acf_History","glaze_no_osc",0.00150669348524018,0.0414623217216512,0.00123683191693245,"< 0.05"
27,"diff_acf_History","glaze_no_osc",7.28324528334639e-04,0.0420635394630559,0.00125476639963188,"> 0.05"
28,"diff_acf_History","glaze_no_osc",-7.63989649640283e-04,0.0410791033537923,0.00122540041264514,"> 0.05"
29,"diff_acf_History","glaze_no_osc",-4.63688163602585e-04,0.0410654251916509,0.00122499238948583,"> 0.05"
30,"diff_acf_History","glaze_no_osc",0.00149993167417012,0.0411259451646461,0.0012267977161319,"< 0.05"
31,"diff_acf_History","glaze_no_osc",-9.34880094142442e-05,0.0416949695468846,0.0012437718624952,"> 0.05"
32,"diff_acf_History","glaze_no_osc",-5.89844813116399e-04,0.0414581175843372,0.00123670650641521,"> 0.05"
33,"diff_acf_History","glaze_no_osc",8.56168201024487e-05,0.0416610789876381,0.00124276089823613,"> 0.05"
34,"diff_acf_History","glaze_no_osc",-2.46692715968594e-04,0.0416679036506184,0.00124296447972037,"> 0.05"
35,"diff_acf_History","glaze_no_osc",5.59281323412147e-04,0.0404816165062922,0.00120757722348809,"> 0.05"
36,"diff_acf_History","glaze_no_osc",-4.26313963142296e-04,0.0416620097839581,0.00124278866413415,"> 0.05"
37,"diff_acf_History","glaze_no_osc",-1.92808005489826e-04,0.041009918369869,0.00122333660645351,"> 0.05"
38,"diff_acf_History","glaze_no_osc",0.00111025082951172,0.0409592862856375,0.00122182623811912,"> 0.05"
39,"diff_acf_History","glaze_no_osc",6.5483144418571e-05,0.0405296152045995,0.00120900903723061,"> 0.05"
40,"diff_acf_History","glaze_no_osc",-2.62977376206982e-04,0.041372275994539,0.00123414582930756,"> 0.05"
41,"diff_acf_History","glaze_no_osc",-2.55464926207673e-04,0.0412148966447488,0.00122945116208189,"> 0.05"
42,"diff_acf_History","glaze_no_osc",6.53176310392236e-04,0.0407905314814721,0.00121679223810994,"> 0.05"
43,"diff_acf_History","glaze_no_osc",8.83249288595775e-04,0.0402255838847316,0.00119993970332586,"> 0.05"
44,"diff_acf_History","glaze_no_osc",-3.54305371650138e-04,0.0414598441684382,0.00123675801087117,"> 0.05"
45,"diff_acf_History","glaze_no_osc",-5.3958283971916e-04,0.0408433277407334,0.00121836716435231,"> 0.05"
46,"diff_acf_History","glaze_no_osc",-9.01985261296393e-06,0.0411897294859875,0.00122870041914416,"> 0.05"
47,"diff_acf_History","glaze_no_osc",-3.74701190368452e-04,0.0406385639054828,0.00121225900551423,"> 0.05"
48,"diff_acf_History","glaze_no_osc",-2.29414381595422e-04,0.0406981713876853,0.00121403711232096,"> 0.05"
49,"diff_acf_History","glaze_no_osc",4.61842751585658e-05,0.0409621576284682,0.00122191189102784,"> 0.05"
50,"diff_acf_History","glaze_no_osc",9.93462300032944e-04,0.0409445503967215,0.00122138666269308,"> 0.05"
51,"diff_acf_History","glaze_no_osc",4.30572928267787e-04,0.0398494414350607,0.00118871927553146,"> 0.05"
52,"diff_acf_History","glaze_no_osc",7.18657872654215e-04,0.0406623426013776,0.00121296833024099,"> 0.05"
53,"diff_acf_History","glaze_no_osc",1.22106588663447e-04,0.0405599503791929,0.00120991394343424,"> 0.05"
54,"diff_acf_History","glaze_no_osc",-5.14018078329689e-04,0.0408416370025063,0.00121831672918815,"> 0.05"
55,"diff_acf_History","glaze_no_osc",-8.45708379493812e-04,0.0403932568697885,0.00120494143238768,"> 0.05"
56,"diff_acf_History","glaze_no_osc",-1.27380564195494e-04,0.0402769134974252,0.00120147087911696,"> 0.05"
57,"diff_acf_History","glaze_no_osc",7.04168934604823e-04,0.040924507943496,0.00122078879106376,"> 0.05"
58,"diff_acf_History","glaze_no_osc",-7.72538326428955e-05,0.0402863822559719,0.00120175333466451,"> 0.05"
59,"diff_acf_History","glaze_no_osc",-9.16975620807023e-04,0.0402639346173221,0.00120108371572401,"> 0.05"
60,"diff_acf_History","glaze_no_osc",5.9098666900311e-04,0.0404239654916406,0.00120585747862085,"> 0.05"
61,"diff_acf_History","glaze_no_osc",-0.00103126652754852,0.0401293009287176,0.00119706755752915,"> 0.05"
62,"diff_acf_History","glaze_no_osc",4.30801576490243e-05,0.0403364679261233,0.00120324740332376,"> 0.05"
63,"diff_acf_History","glaze_no_osc",-0.00124687686981054,0.0400505072480759,0.00119471712139765,"< 0.05"
64,"diff_acf_History","glaze_no_osc",-2.31540137680279e-04,0.040771761366217,0.00121623232065554,"> 0.05"
65,"diff_acf_History","glaze_no_osc",-2.92155454952005e-04,0.0398786033794443,0.00118958918397063,"> 0.05"
66,"diff_acf_History","glaze_no_osc",3.10978783781975e-04,0.0405750432867621,0.00121036416882022,"> 0.05"
67,"diff_acf_History","glaze_no_osc",5.42150043505945e-04,0.0403876723839152,0.00120477484571137,"> 0.05"
68,"diff_acf_History","glaze_no_osc",-8.86925679671622e-05,0.0396289180343906,0.0011821410047291,"> 0.05"
69,"diff_acf_History","glaze_no_osc",3.44847239645578e-04,0.0399741028106246,0.00119243795701633,"> 0.05"
70,"diff_acf_History","glaze_no_osc",-2.10214189550104e-04,0.0402923939072699,0.00120193266379732,"> 0.05"
71,"diff_acf_History","glaze_no_osc",1.45453827117641e-04,0.0393508173312005,0.00117384518791171,"> 0.05"
72,"diff_acf_History","glaze_no_osc",-3.82403382242564e-05,0.0402949641412752,0.00120200933455091,"> 0.05"
73,"diff_acf_History","glaze_no_osc",3.07057303893475e-04,0.0398024179305023,0.0011873165520739,"> 0.05"
74,"diff_acf_History","glaze_no_osc",1.41499589214361e-04,0.0391312186969169,0.00116729450313288,"> 0.05"
75,"diff_acf_History","glaze_no_osc",-7.03432644775922e-04,0.0394128491503967,0.00117569561332595,"> 0.05"
76,"diff_acf_History","glaze_no_osc",-2.45342088830232e-04,0.03928526292875,0.00117188968291634,"> 0.05"
77,"diff_acf_History","glaze_no_osc",5.76195517818954e-04,0.039177525304024,0.0011686758413517,"> 0.05"
78,"diff_acf_History","glaze_no_osc",-3.99201631942227e-04,0.0398112769603566,0.00118758081925484,"> 0.05"
79,"diff_acf_History","glaze_no_osc",-1.37402629816999e-04,0.0393813904998586,0.00117475719354062,"> 0.05"
80,"diff_acf_History","glaze_no_osc",-5.17117596367482e-04,0.0395557751993621,0.00117995913480234,"> 0.05"
81,"diff_acf_History","glaze_no_osc",1.33144346591269e-05,0.0391441257361114,0.00116767952349272,"> 0.05"
82,"diff_acf_History","glaze_no_osc",-9.37410689331491e-05,0.0402310451362131,0.00120010261388799,"> 0.05"
83,"diff_acf_History","glaze_no_osc",1.35072380627384e-04,0.0391342738251177,0.00116738563840732,"> 0.05"
84,"diff_acf_History","glaze_no_osc",-0.00101515657271568,0.0394047897327913,0.00117545519878783,"> 0.05"
85,"diff_acf_History","glaze_no_osc",9.08221009814895e-04,0.0389097969430054,0.00116068943421804,"> 0.05"
86,"diff_acf_History","glaze_no_osc",-5.59783863491591e-05,0.0391812736940703,0.00116878765680857,"> 0.05"
87,"diff_acf_History","glaze_no_osc",-1.67860094756824e-04,0.0395287494373305,0.00117915294924225,"> 0.05"
88,"diff_acf_History","glaze_no_osc",1.41061578415261e-04,0.0391625155398956,0.00116822809615633,"> 0.05"
89,"diff_acf_History","glaze_no_osc",0.0010683338265725,0.0390809696237153,0.00116579556011784,"> 0.05"
90,"diff_acf_History","glaze_no_osc",-4.80632169298643e-04,0.0394047652272984,0.00117545446778255,"> 0.05"
91,"diff_acf_History","glaze_no_osc",2.41177404130223e-04,0.0389149106428132,0.00116084197722271,"> 0.05"
92,"diff_acf_History","glaze_no_osc",-3.12115159878789e-04,0.0391073491889257,0.00116658246945751,"> 0.05"
93,"diff_acf_History","glaze_no_osc",-2.96696709705889e-04,0.0391809616111482,0.00116877834729326,"> 0.05"
94,"diff_acf_History","glaze_no_osc",3.17290048348368e-05,0.0389584165767393,0.00116213977062697,"> 0.05"
95,"diff_acf_History","glaze_no_osc",-9.92294403568967e-04,0.0395435849148353,0.00117959549542198,"> 0.05"
96,"diff_acf_History","glaze_no_osc",-0.00121563293358449,0.0385427633411166,0.0011497407257388,"< 0.05"
97,"diff_acf_History","glaze_no_osc",-0.00146992646289252,0.039273928592513,0.00117155157669765,"< 0.05"
98,"diff_acf_History","glaze_no_osc",-1.25017459304748e-04,0.039533317575021,0.00117928921798606,"> 0.05"
99,"diff_acf_History","glaze_no_osc",-2.40352311452016e-04,0.0390014845414623,0.00116342449929519,"> 0.05"
2,"diff_acf_Stimulus","glaze_only_p_osc",-0.00173654927700781,0.0417053342212599,0.00124408104344657,"< 0.05"
3,"diff_acf_Stimulus","glaze_only_p_osc",-7.338703088565e-04,0.0417784517885725,0.00124626215963075,"> 0.05"
4,"diff_acf_Stimulus","glaze_only_p_osc",-1.30489157052304e-04,0.0417978012401181,0.00124683935883844,"> 0.05"
