"Trial","Variable","type","Mean","Sd","Error","p"
98,"diff_acf_History","glaze_only_l_osc",-8.1317338991352e-06,0.0390813496715755,0.00116580689704506,"> 0.05"
99,"diff_acf_History","glaze_only_l_osc",-0.00116089717012301,0.039125686511218,0.00116712947658447,"> 0.05"
2,"diff_acf_Stimulus","glaze_osc_no_H",0.00795308828641825,0.0445223536041881,0.0013281134694842,"< 0.05"
3,"diff_acf_Stimulus","glaze_osc_no_H",0.00955119751011173,0.0444612477954096,0.00132629066720326,"< 0.05"
4,"diff_acf_Stimulus","glaze_osc_no_H",0.00906773077123459,0.0457363231999463,0.00136432650049339,"< 0.05"
5,"diff_acf_Stimulus","glaze_osc_no_H",0.00783059446331811,0.0445527711429429,0.00132902083263234,"< 0.05"
6,"diff_acf_Stimulus","glaze_osc_no_H",0.00802903156303598,0.0441657685829508,0.00131747644490253,"< 0.05"
7,"diff_acf_Stimulus","glaze_osc_no_H",0.00668151659141204,0.0436175186944179,0.00130112200712781,"< 0.05"
8,"diff_acf_Stimulus","glaze_osc_no_H",0.00613718049214778,0.0437238630974061,0.00130429428852309,"< 0.05"
9,"diff_acf_Stimulus","glaze_osc_no_H",0.00504873491993512,0.0450014355216942,0.00134240460856644,"< 0.05"
10,"diff_acf_Stimulus","glaze_osc_no_H",0.00538300908271678,0.0436016830264336,0.00130064962500409,"< 0.05"
11,"diff_acf_Stimulus","glaze_osc_no_H",0.00400931996279033,0.0438421108891697,0.00130782165112333,"< 0.05"
12,"diff_acf_Stimulus","glaze_osc_no_H",0.00246501832061293,0.0439896264579611,0.00131222207917824,"< 0.05"
13,"diff_acf_Stimulus","glaze_osc_no_H",0.00243484294601871,0.044255497969735,0.00132015309601258,"< 0.05"
14,"diff_acf_Stimulus","glaze_osc_no_H",1.31197185283037e-04,0.0435561810999309,0.00129929229061847,"> 0.05"
15,"diff_acf_Stimulus","glaze_osc_no_H",1.58386906464458e-04,0.0455181260043404,0.00135781762099739,"> 0.05"
16,"diff_acf_Stimulus","glaze_osc_no_H",0.00108266593605334,0.0441687582925395,0.00131756562872264,"> 0.05"
17,"diff_acf_Stimulus","glaze_osc_no_H",5.49506958172238e-04,0.0438297487685183,0.00130745288582637,"> 0.05"
18,"diff_acf_Stimulus","glaze_osc_no_H",-7.05621648617495e-04,0.0450085786156567,0.00134261768893029,"> 0.05"
19,"diff_acf_Stimulus","glaze_osc_no_H",-0.00169086355646071,0.0447002131025722,0.00133341906490666,"< 0.05"
20,"diff_acf_Stimulus","glaze_osc_no_H",-7.56501360149608e-04,0.0445162358141064,0.00132793097420367,"> 0.05"
21,"diff_acf_Stimulus","glaze_osc_no_H",-0.00256482010926392,0.0441930070413663,0.00131828897525147,"< 0.05"
22,"diff_acf_Stimulus","glaze_osc_no_H",-0.00109969365854042,0.0441764304413183,0.00131779449093022,"> 0.05"
23,"diff_acf_Stimulus","glaze_osc_no_H",-0.00123313114188637,0.0435491869376481,0.00129908365292564,"> 0.05"
24,"diff_acf_Stimulus","glaze_osc_no_H",-3.96658638059076e-04,0.0435685729076416,0.0012996619414882,"> 0.05"
25,"diff_acf_Stimulus","glaze_osc_no_H",-5.00814820963539e-04,0.0432470053801848,0.00129006949791792,"> 0.05"
26,"diff_acf_Stimulus","glaze_osc_no_H",0.00188315154836769,0.041935260371746,0.00125093980073874,"< 0.05"
27,"diff_acf_Stimulus","glaze_osc_no_H",0.00123242133999726,0.0431996924676474,0.00128865814134454,"> 0.05"
28,"diff_acf_Stimulus","glaze_osc_no_H",0.00100201832448548,0.0420110982833555,0.00125320206550582,"> 0.05"
29,"diff_acf_Stimulus","glaze_osc_no_H",0.00187951747667419,0.0423897066835626,0.00126449605325061,"< 0.05"
30,"diff_acf_Stimulus","glaze_osc_no_H",0.00184289525283426,0.0428734275610043,0.00127892557372278,"< 0.05"
31,"diff_acf_Stimulus","glaze_osc_no_H",0.00245187154937363,0.0429772177538956,0.00128202166236187,"< 0.05"
32,"diff_acf_Stimulus","glaze_osc_no_H",0.00375989638960302,0.0433548553756032,0.00129328669152975,"< 0.05"
33,"diff_acf_Stimulus","glaze_osc_no_H",0.00279612140072463,0.0424257937597693,0.00126557254018592,"< 0.05"
34,"diff_acf_Stimulus","glaze_osc_no_H",0.00195997554527059,0.04176001847861,0.00124571228916644,"< 0.05"
35,"diff_acf_Stimulus","glaze_osc_no_H",0.00313855584083593,0.0425605395741281,0.0012695920431214,"< 0.05"
36,"diff_acf_Stimulus","glaze_osc_no_H",0.0032172861758651,0.0426203361919537,0.00127137579189331,"< 0.05"
37,"diff_acf_Stimulus","glaze_osc_no_H",0.00261953826326087,0.042788270249581,0.00127638530881828,"< 0.05"
38,"diff_acf_Stimulus","glaze_osc_no_H",0.00242314317936188,0.0427446989123646,0.00127508556441674,"< 0.05"
39,"diff_acf_Stimulus","glaze_osc_no_H",0.00123130673528561,0.0417870525094945,0.00124651872138859,"> 0.05"
40,"diff_acf_Stimulus","glaze_osc_no_H",7.79225285331771e-04,0.0423304543561672,0.0012627285408048,"> 0.05"
41,"diff_acf_Stimulus","glaze_osc_no_H",6.19338940385755e-04,0.0424984458928597,0.00126773977234535,"> 0.05"
42,"diff_acf_Stimulus","glaze_osc_no_H",-9.99579229087374e-05,0.0418695348331042,0.00124897919070596,"> 0.05"
43,"diff_acf_Stimulus","glaze_osc_no_H",-1.45041191734312e-04,0.0420517255963779,0.00125441398889454,"> 0.05"
44,"diff_acf_Stimulus","glaze_osc_no_H",-5.85200462797926e-04,0.0431011387633448,0.00128571825853162,"> 0.05"
45,"diff_acf_Stimulus","glaze_osc_no_H",-0.00219377416196441,0.0411561295085987,0.00122769812301801,"< 0.05"
46,"diff_acf_Stimulus","glaze_osc_no_H",-0.00233491330439438,0.0431650011273129,0.00128762328957587,"< 0.05"
47,"diff_acf_Stimulus","glaze_osc_no_H",-0.00280744131664898,0.0421782858127346,0.00125818931329762,"< 0.05"
48,"diff_acf_Stimulus","glaze_osc_no_H",-0.00340847329355444,0.0421976276345695,0.00125876628490904,"< 0.05"
49,"diff_acf_Stimulus","glaze_osc_no_H",-0.00336626829362653,0.0425325628594957,0.00126875749039615,"< 0.05"
50,"diff_acf_Stimulus","glaze_osc_no_H",-0.00497618615205857,0.041920779690421,0.00125050783822198,"< 0.05"
51,"diff_acf_Stimulus","glaze_osc_no_H",-0.00363295829330316,0.0419706160087957,0.00125199446865242,"< 0.05"
52,"diff_acf_Stimulus","glaze_osc_no_H",-0.00461286743198045,0.0417812333448459,0.00124634513418294,"< 0.05"
53,"diff_acf_Stimulus","glaze_osc_no_H",-0.00389905192241625,0.0415064956798023,0.00123814963767431,"< 0.05"
54,"diff_acf_Stimulus","glaze_osc_no_H",-0.00360363710813166,0.0425789224005822,0.00127014040764943,"< 0.05"
55,"diff_acf_Stimulus","glaze_osc_no_H",-0.00384160453469273,0.0411903648197799,0.0012287193713176,"< 0.05"
56,"diff_acf_Stimulus","glaze_osc_no_H",-0.00317456212659175,0.0410246814374458,0.00122377699262612,"< 0.05"
57,"diff_acf_Stimulus","glaze_osc_no_H",-0.00239199983690605,0.0424117586512697,0.00126515386922325,"< 0.05"
58,"diff_acf_Stimulus","glaze_osc_no_H",-0.00279396340067,0.0410117365890689,0.00122339084440847,"< 0.05"
59,"diff_acf_Stimulus","glaze_osc_no_H",-0.00191247432576741,0.0421261890879552,0.00125663525435206,"< 0.05"
60,"diff_acf_Stimulus","glaze_osc_no_H",-0.00235019813223935,0.0412021701954987,0.0012290715287674,"< 0.05"
61,"diff_acf_Stimulus","glaze_osc_no_H",-0.00146726961351345,0.0419638606841887,0.00125179295555001,"< 0.05"
62,"diff_acf_Stimulus","glaze_osc_no_H",-0.00200364711717737,0.0411239007200876,0.00122673672981524,"< 0.05"
63,"diff_acf_Stimulus","glaze_osc_no_H",-4.98718439270682e-04,0.0415080797755951,0.00123819689166672,"> 0.05"
64,"diff_acf_Stimulus","glaze_osc_no_H",-0.00152211839403743,0.0417459286313428,0.00124529198533199,"< 0.05"
65,"diff_acf_Stimulus","glaze_osc_no_H",-0.00119491860232167,0.0413090318231136,0.00123225923910877,"> 0.05"
66,"diff_acf_Stimulus","glaze_osc_no_H",1.32870159477039e-04,0.0413275081408702,0.00123281039250684,"> 0.05"
67,"diff_acf_Stimulus","glaze_osc_no_H",-6.94690763273932e-04,0.0416263922705961,0.00124172618438148,"> 0.05"
68,"diff_acf_Stimulus","glaze_osc_no_H",-0.00252567680921277,0.0416638151346153,0.00124284251821712,"< 0.05"
69,"diff_acf_Stimulus","glaze_osc_no_H",-0.00146849903497875,0.0412798924488719,0.00123139000394284,"< 0.05"
70,"diff_acf_Stimulus","glaze_osc_no_H",-8.92782505772832e-04,0.0419375170707958,0.00125100711866248,"> 0.05"
71,"diff_acf_Stimulus","glaze_osc_no_H",-0.00175958019826292,0.0419618806272694,0.00125173388993349,"< 0.05"
72,"diff_acf_Stimulus","glaze_osc_no_H",-0.00340340302224577,0.0412239695879111,0.00122972181035284,"< 0.05"
73,"diff_acf_Stimulus","glaze_osc_no_H",-0.00169986313523663,0.0412318096850576,0.00122995568250423,"< 0.05"
74,"diff_acf_Stimulus","glaze_osc_no_H",-0.00381336289002068,0.0411528176514481,0.00122759932945176,"< 0.05"
75,"diff_acf_Stimulus","glaze_osc_no_H",-0.00226784969279348,0.0414663640321117,0.00123695250011226,"< 0.05"
76,"diff_acf_Stimulus","glaze_osc_no_H",-0.00336853117355119,0.0416972052008887,0.00124383855263971,"< 0.05"
77,"diff_acf_Stimulus","glaze_osc_no_H",-0.00344963952895208,0.0411229905957275,0.00122670958056719,"< 0.05"
78,"diff_acf_Stimulus","glaze_osc_no_H",-0.00389496399495955,0.0406119965425129,0.00121146649411821,"< 0.05"
79,"diff_acf_Stimulus","glaze_osc_no_H",-0.00423656043963122,0.0411955689329924,0.00122887461137781,"< 0.05"
80,"diff_acf_Stimulus","glaze_osc_no_H",-0.00608694879497756,0.0412610656020523,0.00123082839417101,"< 0.05"
81,"diff_acf_Stimulus","glaze_osc_no_H",-0.00468762086455014,0.0410547856569257,0.00122467500937822,"< 0.05"
82,"diff_acf_Stimulus","glaze_osc_no_H",-0.00498318558395207,0.0414362484694781,0.00123605414499091,"< 0.05"
83,"diff_acf_Stimulus","glaze_osc_no_H",-0.0047601308415739,0.0412751993030685,0.00123125000617428,"< 0.05"
84,"diff_acf_Stimulus","glaze_osc_no_H",-0.00464233416299689,0.0415043535669454,0.00123808573788672,"< 0.05"
85,"diff_acf_Stimulus","glaze_osc_no_H",-0.00527759898648237,0.0407097052279983,0.00121438116979849,"< 0.05"
86,"diff_acf_Stimulus","glaze_osc_no_H",-0.00467230926566515,0.0408235699653547,0.00121777778473773,"< 0.05"
87,"diff_acf_Stimulus","glaze_osc_no_H",-0.00400322785556429,0.0413741090308833,0.00123420050926182,"< 0.05"
88,"diff_acf_Stimulus","glaze_osc_no_H",-0.00489982963548083,0.0405236401149274,0.00120883079874067,"< 0.05"
89,"diff_acf_Stimulus","glaze_osc_no_H",-0.00476104640974114,0.0406191589262934,0.00121168014990238,"< 0.05"
90,"diff_acf_Stimulus","glaze_osc_no_H",-0.00251963681664006,0.0408178129342636,0.00121760605099238,"< 0.05"
91,"diff_acf_Stimulus","glaze_osc_no_H",-0.00331028357480006,0.0407515758603962,0.00121563018172984,"< 0.05"
92,"diff_acf_Stimulus","glaze_osc_no_H",-0.00273796578940127,0.0404333743115434,0.00120613814618295,"< 0.05"
93,"diff_acf_Stimulus","glaze_osc_no_H",-0.00249311079365743,0.0409621810917203,0.00122191259094279,"< 0.05"
94,"diff_acf_Stimulus","glaze_osc_no_H",-0.00316395304163281,0.0405711383104234,0.00121024768235323,"< 0.05"
95,"diff_acf_Stimulus","glaze_osc_no_H",-0.00298346133098003,0.041018125280183,0.00122358142073776,"< 0.05"
96,"diff_acf_Stimulus","glaze_osc_no_H",-0.00140026725011965,0.0407349013564055,0.00121513277690834,"< 0.05"
97,"diff_acf_Stimulus","glaze_osc_no_H",-2.68999114494786e-04,0.0409159466807734,0.00122053340635435,"> 0.05"
98,"diff_acf_Stimulus","glaze_osc_no_H",-0.00182502570624878,0.0408031066741892,0.00121716735940244,"< 0.05"
99,"diff_acf_Stimulus","glaze_osc_no_H",-7.89272178784266e-04,0.0409914144541145,0.00122278462979993,"> 0.05"
2,"diff_acf_History","glaze_osc_no_H",0.00148570085409972,0.0420222639155017,0.00125353513923729,"< 0.05"
3,"diff_acf_History","glaze_osc_no_H",9.20760623275609e-05,0.041530860495648,0.00123887644651272,"> 0.05"
4,"diff_acf_History","glaze_osc_no_H",5.59639881539353e-04,0.0420055254490853,0.00125303582639988,"> 0.05"
5,"diff_acf_History","glaze_osc_no_H",5.42536324170333e-04,0.0418693023630899,0.00124897225606455,"> 0.05"
6,"diff_acf_History","glaze_osc_no_H",2.64594793207936e-04,0.0420513872402829,0.0012544038956436,"> 0.05"
7,"diff_acf_History","glaze_osc_no_H",-5.35043424729622e-04,0.0423543339325975,0.00126344087482435,"> 0.05"
8,"diff_acf_History","glaze_osc_no_H",9.78188280389916e-04,0.0417246960720547,0.00124465861252711,"> 0.05"
9,"diff_acf_History","glaze_osc_no_H",-3.8367580709185e-04,0.0413780004012126,0.00123431658985799,"> 0.05"
10,"diff_acf_History","glaze_osc_no_H",0.00111929176770054,0.0422065269665002,0.00125903175431148,"> 0.05"
11,"diff_acf_History","glaze_osc_no_H",-6.17905802970448e-04,0.0420753516189514,0.00125511875933613,"> 0.05"
12,"diff_acf_History","glaze_osc_no_H",8.97856199561338e-04,0.0421038556749745,0.00125596904279319,"> 0.05"
13,"diff_acf_History","glaze_osc_no_H",2.28937891315149e-04,0.0418330524835082,0.00124789091266191,"> 0.05"
14,"diff_acf_History","glaze_osc_no_H",9.14911265091734e-04,0.0421104379841636,0.00125616539480037,"> 0.05"
15,"diff_acf_History","glaze_osc_no_H",-4.38750816033495e-04,0.0413943276403861,0.00123480363567903,"> 0.05"
16,"diff_acf_History","glaze_osc_no_H",6.73471178624498e-04,0.0415862939931424,0.00124053004226234,"> 0.05"
17,"diff_acf_History","glaze_osc_no_H",-5.2248942330462e-05,0.0410276809954941,0.00122386647022836,"> 0.05"
18,"diff_acf_History","glaze_osc_no_H",-0.00241972700720158,0.04172712169497,0.001244730969494,"< 0.05"
19,"diff_acf_History","glaze_osc_no_H",9.14008584803584e-04,0.0419355710773635,0.00125094906916869,"> 0.05"
20,"diff_acf_History","glaze_osc_no_H",5.19174355661734e-04,0.0412609721603528,0.00123082560678064,"> 0.05"
21,"diff_acf_History","glaze_osc_no_H",1.07832756296516e-04,0.0416739669907158,0.00124314535074361,"> 0.05"
22,"diff_acf_History","glaze_osc_no_H",-3.16501089483441e-04,0.0409105980647918,0.00122037385573869,"> 0.05"
23,"diff_acf_History","glaze_osc_no_H",2.12879846831365e-04,0.0414222801912961,0.00123563746759412,"> 0.05"
24,"diff_acf_History","glaze_osc_no_H",4.1449373885386e-04,0.041769753640791,0.00124600269160417,"> 0.05"
25,"diff_acf_History","glaze_osc_no_H",2.75663124020559e-04,0.041610025532482,0.0012412379602967,"> 0.05"
26,"diff_acf_History","glaze_osc_no_H",4.21172032659288e-04,0.0408001053227117,0.00121707782830174,"> 0.05"
27,"diff_acf_History","glaze_osc_no_H",3.59951846711783e-04,0.0416959503511484,0.00124380112014328,"> 0.05"
28,"diff_acf_History","glaze_osc_no_H",-7.99015605370176e-04,0.0411236106085948,0.00122672807571342,"> 0.05"
29,"diff_acf_History","glaze_osc_no_H",3.20933108697033e-04,0.0411701634227617,0.00122811675835331,"> 0.05"
30,"diff_acf_History","glaze_osc_no_H",1.64839276352111e-04,0.0413776338474101,0.00123430565546205,"> 0.05"
31,"diff_acf_History","glaze_osc_no_H",4.42064903365594e-04,0.0413618388157034,0.00123383448552914,"> 0.05"
32,"diff_acf_History","glaze_osc_no_H",-5.07201781645029e-04,0.0412040899864904,0.00122912879663552,"> 0.05"
33,"diff_acf_History","glaze_osc_no_H",-1.25834010632824e-04,0.040827705361916,0.00121790114470031,"> 0.05"
34,"diff_acf_History","glaze_osc_no_H",4.59143173395664e-04,0.0410805254222497,0.0012254428333197,"> 0.05"
35,"diff_acf_History","glaze_osc_no_H",2.66262725758261e-04,0.0407067882818203,0.00121429415652998,"> 0.05"
36,"diff_acf_History","glaze_osc_no_H",5.53419826080543e-04,0.0405514541526491,0.00120966049877107,"> 0.05"
37,"diff_acf_History","glaze_osc_no_H",-1.68364207693999e-04,0.0405875949785077,0.00121073858907258,"> 0.05"
38,"diff_acf_History","glaze_osc_no_H",7.28195232253913e-04,0.0408433103386943,0.00121836664524493,"> 0.05"
39,"diff_acf_History","glaze_osc_no_H",3.0986520653908e-04,0.0405927715442096,0.00121089300738333,"> 0.05"
40,"diff_acf_History","glaze_osc_no_H",-3.80658339400711e-04,0.0407662382361075,0.00121606756423773,"> 0.05"
41,"diff_acf_History","glaze_osc_no_H",7.1575181487069e-04,0.0409398879214284,0.00122124757983387,"> 0.05"
42,"diff_acf_History","glaze_osc_no_H",-5.36858907922621e-04,0.0403153135222829,0.00120261636191636,"> 0.05"
43,"diff_acf_History","glaze_osc_no_H",0.00169537269091142,0.0396853284373037,0.00118382374182324,"< 0.05"
44,"diff_acf_History","glaze_osc_no_H",8.91984006529022e-06,0.0413678922860904,0.00123401506213634,"> 0.05"
45,"diff_acf_History","glaze_osc_no_H",6.50710442171163e-04,0.0408749903220836,0.00121931166744718,"> 0.05"
46,"diff_acf_History","glaze_osc_no_H",-8.02361239604385e-04,0.041396758140338,0.0012348761381292,"> 0.05"
47,"diff_acf_History","glaze_osc_no_H",-2.81014892040993e-04,0.0403081097264351,0.00120240147079937,"> 0.05"
48,"diff_acf_History","glaze_osc_no_H",4.81647927752171e-04,0.0405825343357905,0.00121058762877482,"> 0.05"
49,"diff_acf_History","glaze_osc_no_H",2.01713336591483e-04,0.0407961995235203,0.00121696131728884,"> 0.05"
50,"diff_acf_History","glaze_osc_no_H",3.8914556160296e-04,0.0402029023668708,0.00119926310770724,"> 0.05"
51,"diff_acf_History","glaze_osc_no_H",3.04321229984204e-04,0.0393297043259836,0.00117321538143608,"> 0.05"
52,"diff_acf_History","glaze_osc_no_H",0.00121584826062054,0.0412207542142735,0.00122962589491505,"> 0.05"
53,"diff_acf_History","glaze_osc_no_H",1.89409281505129e-04,0.0396601693536763,0.00118307323976887,"> 0.05"
54,"diff_acf_History","glaze_osc_no_H",6.66653018620118e-05,0.0410113278078409,0.00122337865035737,"> 0.05"
55,"diff_acf_History","glaze_osc_no_H",-0.00124913885606801,0.0404298997251101,0.00120603449835956,"< 0.05"
56,"diff_acf_History","glaze_osc_no_H",-7.39003295455662e-04,0.0407199157785479,0.00121468575319577,"> 0.05"
57,"diff_acf_History","glaze_osc_no_H",-6.07084715877542e-05,0.040978190726392,0.00122239016253835,"> 0.05"
58,"diff_acf_History","glaze_osc_no_H",-9.81816081407925e-04,0.0404943291159336,0.00120795644396343,"> 0.05"
59,"diff_acf_History","glaze_osc_no_H",-1.33758619644773e-04,0.0405283952935233,0.00120897264696368,"> 0.05"
60,"diff_acf_History","glaze_osc_no_H",4.28560761467424e-05,0.040298339443781,0.00120211002070873,"> 0.05"
61,"diff_acf_History","glaze_osc_no_H",-2.08640958784957e-04,0.0401166667907152,0.00119669067788335,"> 0.05"
62,"diff_acf_History","glaze_osc_no_H",6.29047758922139e-04,0.0399671669870302,0.00119223105958185,"> 0.05"
63,"diff_acf_History","glaze_osc_no_H",-1.66752419770452e-05,0.0405447973162154,0.00120946192359667,"> 0.05"
64,"diff_acf_History","glaze_osc_no_H",-2.52984656052754e-05,0.0405775168048177,0.00121043795451169,"> 0.05"
65,"diff_acf_History","glaze_osc_no_H",-6.22532679693184e-04,0.0396116286026867,0.00118162525645286,"> 0.05"
66,"diff_acf_History","glaze_osc_no_H",-3.51742557373864e-04,0.0401068647831433,0.0011963982814301,"> 0.05"
67,"diff_acf_History","glaze_osc_no_H",4.64798772502946e-04,0.0406808258235591,0.00121351968959986,"> 0.05"
68,"diff_acf_History","glaze_osc_no_H",-8.52835476226684e-04,0.0393800458028043,0.00117471708087528,"> 0.05"
69,"diff_acf_History","glaze_osc_no_H",-8.23182125184536e-05,0.0397395024538116,0.00118543976692514,"> 0.05"
70,"diff_acf_History","glaze_osc_no_H",4.99820412131295e-04,0.0403816204364132,0.00120459431453223,"> 0.05"
71,"diff_acf_History","glaze_osc_no_H",-1.16082293048127e-04,0.0397438441707096,0.00118556928147741,"> 0.05"
72,"diff_acf_History","glaze_osc_no_H",9.65385809328916e-05,0.0403251731335709,0.00120291047670355,"> 0.05"
73,"diff_acf_History","glaze_osc_no_H",2.47696735879453e-04,0.0394871256943518,0.00117791130208694,"> 0.05"
74,"diff_acf_History","glaze_osc_no_H",2.28888751003616e-04,0.0387943954334528,0.00115724697696166,"> 0.05"
75,"diff_acf_History","glaze_osc_no_H",2.25108718191087e-05,0.0394883522822465,0.00117794789152511,"> 0.05"
76,"diff_acf_History","glaze_osc_no_H",3.24412539482414e-04,0.0395597725746304,0.0011800783775536,"> 0.05"
77,"diff_acf_History","glaze_osc_no_H",3.46184518089543e-04,0.0385222268199509,0.00114912811593342,"> 0.05"
78,"diff_acf_History","glaze_osc_no_H",5.79898938386261e-04,0.0393893183079141,0.0011749936821314,"> 0.05"
79,"diff_acf_History","glaze_osc_no_H",1.37714685901597e-04,0.0386753815328426,0.00115369676113387,"> 0.05"
80,"diff_acf_History","glaze_osc_no_H",1.97713681889235e-04,0.0395056744412925,0.00117846461606654,"> 0.05"
81,"diff_acf_History","glaze_osc_no_H",5.61386222456148e-04,0.03935788989486,0.00117405616433814,"> 0.05"
82,"diff_acf_History","glaze_osc_no_H",4.110812997834e-04,0.0394948982328935,0.00117814315894745,"> 0.05"
83,"diff_acf_History","glaze_osc_no_H",9.33692603166188e-04,0.0392069400762944,0.00116955329171296,"> 0.05"
84,"diff_acf_History","glaze_osc_no_H",4.32527745821368e-04,0.0396684837756659,0.00118332126115456,"> 0.05"
85,"diff_acf_History","glaze_osc_no_H",-6.49604561052785e-05,0.0390826468443479,0.00116584559204862,"> 0.05"
86,"diff_acf_History","glaze_osc_no_H",-9.67543543260347e-04,0.0389450472973544,0.00116174096152118,"> 0.05"
87,"diff_acf_History","glaze_osc_no_H",1.32352121292714e-06,0.0393518847776719,0.00117387703011954,"> 0.05"
88,"diff_acf_History","glaze_osc_no_H",-2.57461457898415e-04,0.0398003230055717,0.00118725405991451,"> 0.05"
89,"diff_acf_History","glaze_osc_no_H",7.29940196274538e-04,0.0384769479784608,0.00114777743623216,"> 0.05"
90,"diff_acf_History","glaze_osc_no_H",4.24931271642205e-04,0.0395230395560463,0.00117898262198798,"> 0.05"
91,"diff_acf_History","glaze_osc_no_H",1.96470798345909e-04,0.0391876632419899,0.00116897825869659,"> 0.05"
92,"diff_acf_History","glaze_osc_no_H",-9.47831070426281e-04,0.0390470543167188,0.0011647838576269,"> 0.05"
93,"diff_acf_History","glaze_osc_no_H",-7.39513053187134e-04,0.0390764263534861,0.00116566003317691,"> 0.05"
94,"diff_acf_History","glaze_osc_no_H",-0.00100796569717405,0.038701346841179,0.00115447131308248,"> 0.05"
95,"diff_acf_History","glaze_osc_no_H",-2.30650243372407e-04,0.0392380035757533,0.00117047992403809,"> 0.05"
96,"diff_acf_History","glaze_osc_no_H",5.31819199488846e-05,0.038178070149321,0.00113886183230565,"> 0.05"
97,"diff_acf_History","glaze_osc_no_H",-2.96960607970628e-04,0.0386796355713221,0.00115382366021595,"> 0.05"
98,"diff_acf_History","glaze_osc_no_H",-0.00139312809922032,0.0384310080593981,0.00114640703641375,"< 0.05"
99,"diff_acf_History","glaze_osc_no_H",5.87027703952827e-04,0.0380856420966717,0.001136104679286,"> 0.05"
